0.100953,0.100937,0.100941
0.100946,0.100929,0.100933
0.100938,0.100922,0.100926
0.100931,0.100915,0.100918
0.100923,0.100907,0.100911
0.100916,0.1009,0.100904
0.100909,0.100893,0.100897
0.100902,0.100886,0.10089
0.100895,0.100879,0.100883
0.100888,0.100872,0.100876
0.100881,0.100866,0.100869
