1000,1000,1000
783.638,800.739,782.71
592.134,605.914,586.617
471.834,481.44,469.148
389.526,395.777,388.116
329.556,333.875,328.012
283.163,287.737,282.125
246.442,250.368,246.235
216.971,219.869,216.484
192.776,194.894,192.197
172.899,174.505,172.016
156.812,158.014,154.63
142.431,143.649,139.491
129.461,130.893,126.384
117.797,119.619,114.983
107.508,109.264,105.063
98.1412,100.25,96.3401
90.0741,92.1937,88.5722
82.9384,84.9632,81.7058
76.4021,78.2247,75.6936
70.8354,72.1541,70.5029
65.8486,66.9261,65.9207
61.3719,62.491,61.7115
57.4549,58.5568,58.0665
53.9158,55.0049,54.9885
50.4482,51.9957,52.2198
47.3162,49.2426,49.628
44.5791,46.6061,47.3146
42.2639,44.2776,45.2887
40.1823,42.0659,43.4933
38.2315,40.1214,41.8976
36.4485,38.4463,40.4939
34.9361,36.9629,39.233
33.6355,35.6135,38.1248
32.4351,34.4999,37.1122
31.3689,33.533,36.1382
30.4429,32.6151,35.2146
29.704,31.8345,34.4103
29.0225,31.1486,33.7366
28.4329,30.4859,33.2905
27.9636,29.9223,33.0268
27.7221,29.4428,32.7678
27.564,29.0007,32.5135
27.4084,28.5707,32.2638
27.2948,28.2255,32.0186
27.2226,27.8959,31.7779
27.1513,27.5742,31.5416
27.0809,27.3268,31.3096
27.0114,27.0963,31.0818
26.9429,26.8706,30.8582
26.8887,26.6497,30.6388
26.9004,26.4333,30.4234
26.9118,26.2214,30.2119
26.923,26.014,30.0044
26.9339,25.8109,29.8821
26.954,25.6121,29.7679
27.0442,25.4175,29.7249
27.1335,25.2269,29.7009
27.3011,25.0404,29.6771
27.4697,24.8577,29.6535
27.6372,24.7457,29.6302
27.8037,24.7741,29.6071
27.9691,24.8112,29.5843
28.1336,24.93,29.5617
28.297,25.1126,29.5394
28.4595,25.294,29.6054
28.6209,25.4743,29.7087
28.7814,25.6536,29.8628
28.9409,25.8818,30.0159
29.0994,26.1366,30.1681
29.2569,26.3907,30.3193
29.4135,26.6441,30.4696
29.5691,26.8969,30.6189
29.7238,27.149,30.7673
29.8776,27.4003,30.9149
30.0304,27.6511,31.0615
30.1823,27.9011,31.2071
30.3332,28.1542,31.3519
30.4832,28.4893,31.4959
30.6323,28.8246,31.6975
30.7806,29.1601,31.9366
30.9279,29.4959,32.175
31.0743,29.8319,32.4365
31.2198,30.1681,32.7744
31.3644,30.5045,33.1125
31.5081,30.8411,33.4508
31.651,31.1779,33.7893
31.793,31.515,34.1281
31.9341,31.8523,34.467
32.0743,32.1898,34.8062
32.2137,32.5275,35.1457
32.3523,32.8655,35.4853
32.49,33.2036,35.8251
32.6663,33.542,36.1652
32.9027,33.8806,36.5055
33.1846,34.2194,36.846
33.5229,34.5584,37.1868
33.8615,34.8977,37.5277
34.2003,35.2372,37.8689
34.5394,35.5769,38.2103
34.8786,35.9168,38.5519
35.2181,36.2569,38.8937
35.5577,36.5973,39.2358
35.8976,36.9378,39.578
36.2378,37.2786,39.9205
36.5781,37.6196,40.2632
36.9187,37.9609,40.6062
37.2594,38.3023,40.9493
37.6004,38.644,41.2927
37.9417,38.9859,41.6363
38.2831,39.328,41.9801
38.6247,39.6703,42.3241
38.9666,40.0129,42.6684
39.3087,40.3556,43.0128
39.651,40.6986,43.3575
39.9936,41.0418,43.7024
40.3363,41.3853,44.0476
40.6793,41.7289,44.3929
41.0225,42.0728,44.7385
41.3659,42.4169,45.0843
41.7096,42.7612,45.4303
42.0534,43.1057,45.7765
42.3975,43.4505,46.123
42.7418,43.7954,46.4697
43.0863,44.1406,46.8166
43.431,44.486,47.1637
43.776,44.8317,47.511
44.1212,45.1775,47.8586
44.4666,45.5236,48.2064
44.8122,45.8699,48.5544
45.1581,46.2164,48.9026
45.5041,46.5632,49.2511
45.8504,46.9101,49.5997
46.1969,47.2573,49.9486
46.5436,47.6047,50.2977
46.8906,47.9523,50.6471
47.2377,48.3002,50.9966
47.5851,48.6482,51.3464
47.9327,48.9965,51.6964
48.2806,49.345,52.0466
48.6286,49.6938,52.3971
48.9769,50.0427,52.7477
49.3254,50.3919,53.0986
49.6741,50.7413,53.4497
50.0231,51.0909,53.8011
50.3722,51.4407,54.1526
50.7216,51.7908,54.5044
51.0712,52.1411,54.8564
51.421,52.4916,55.2086
51.7711,52.8423,55.5611
52.1213,53.1932,55.9137
52.4718,53.5444,56.2666
52.8225,53.8958,56.6197
53.1735,54.2474,56.973
53.5246,54.5992,57.3266
53.876,54.9513,57.6804
54.2276,55.3036,58.0344
54.5794,55.6561,58.3886
54.9315,56.0088,58.743
55.2837,56.3618,59.0977
55.6362,56.7149,59.4526
55.9889,57.0683,59.8077
56.3419,57.4219,60.163
56.695,57.7758,60.5186
57.0484,58.1298,60.8744
57.402,58.4841,61.2304
57.7558,58.8386,61.5866
58.1099,59.1933,61.943
58.4641,59.5483,62.2997
58.8186,59.9034,62.6566
59.1733,60.2588,63.0137
59.5283,60.6144,63.371
59.8834,60.9703,63.7286
60.2388,61.3263,64.0864
60.5944,61.6826,64.4444
60.9502,62.0391,64.8026
61.3063,62.3959,65.1611
61.6626,62.7528,65.5198
62.0191,63.11,65.8787
62.3758,63.4674,66.2378
62.7327,63.825,66.5971
63.0899,64.1829,66.9567
63.4473,64.5409,67.3165
63.8049,64.8992,67.6765
64.1627,65.2577,68.0367
64.5208,65.6165,68.3972
64.879,65.9754,68.7579
65.2375,66.3346,69.1188
65.5963,66.694,69.4799
65.9552,67.0536,69.8413
66.3144,67.4135,70.2029
66.6738,67.7736,70.5647
67.0334,68.1339,70.9267
67.3932,68.4944,71.2889
67.7533,68.8551,71.6514
68.1136,69.2161,72.0141
68.4741,69.5773,72.377
68.8348,69.9387,72.7402
69.1958,70.3004,73.1036
69.557,70.6622,73.4671
69.9184,71.0243,73.831
70.28,71.3866,74.195
70.6418,71.7492,74.5593
71.0039,72.1119,74.9238
71.3662,72.4749,75.2885
71.7287,72.8381,75.6534
72.0915,73.2015,76.0186
72.4545,73.5652,76.3839
72.8176,73.9291,76.7495
73.1811,74.2932,77.1154
73.5447,74.6575,77.4814
73.9086,75.022,77.8477
74.2727,75.3868,78.2142
74.637,75.7518,78.5809
75.0015,76.117,78.9479
75.3663,76.4825,79.3151
75.7312,76.8481,79.6825
76.0965,77.214,80.0501
76.4619,77.5801,80.4179
76.8275,77.9465,80.786
77.1934,78.313,81.1543
77.5595,78.6798,81.5228
77.9258,79.0468,81.8915
78.2924,79.4141,82.2605
78.6592,79.7815,82.6297
79.0262,80.1492,82.9991
79.3934,80.5171,83.3688
79.7608,80.8852,83.7386
80.1285,81.2536,84.1087
80.4964,81.6222,84.479
80.8645,81.991,84.8496
81.2329,82.36,85.2203
81.6014,82.7293,85.5913
81.9702,83.0987,85.9625
82.3392,83.4684,86.3339
82.7085,83.8383,86.7056
83.0779,84.2085,87.0775
83.4476,84.5789,87.4496
83.8175,84.9495,87.8219
84.1877,85.3203,88.1945
84.558,85.6913,88.5672
84.9286,86.0626,88.9402
85.2994,86.4341,89.3135
85.6704,86.8058,89.6869
86.0417,87.1777,90.0606
86.4132,87.5499,90.4345
86.7849,87.9223,90.8086
87.1568,88.2949,91.1829
87.5289,88.6677,91.5575
87.9013,89.0408,91.9323
88.2739,89.4141,92.3073
88.6467,89.7876,92.6826
89.0198,90.1613,93.058
89.3931,90.5353,93.4337
89.7666,90.9095,93.8096
90.1403,91.2839,94.1858
90.5142,91.6585,94.5621
90.8884,92.0334,94.9387
91.2628,92.4084,95.3155
91.6374,92.7837,95.6926
92.0123,93.1593,96.0698
92.3873,93.535,96.4473
92.7626,93.911,96.825
93.1381,94.2872,97.2029
93.5139,94.6636,97.5811
93.8898,95.0403,97.9595
94.266,95.4171,98.3381
94.6424,95.7942,98.7169
95.0191,96.1715,99.096
95.3959,96.5491,99.4752
95.773,96.9269,99.8547
96.1503,97.3048,100.234
96.5278,97.6831,100.614
96.9056,98.0615,100.995
97.2836,98.4402,101.375
97.6618,98.8191,101.756
98.0402,99.1982,102.136
98.4188,99.5775,102.518
98.7977,99.9571,102.899
99.1768,100.337,103.28
99.5561,100.717,103.662
99.9357,101.097,104.044
100.315,101.478,104.426
100.695,101.858,104.809
101.076,102.239,105.191
101.456,102.62,105.574
101.837,103.002,105.957
102.218,103.383,106.34
102.599,103.765,106.724
102.98,104.147,107.108
103.362,104.529,107.492
103.743,104.912,107.876
104.125,105.294,108.26
104.508,105.677,108.645
104.89,106.06,109.03
105.273,106.444,109.415
105.656,106.827,109.8
106.039,107.211,110.186
106.422,107.595,110.572
106.806,107.98,110.958
107.19,108.364,111.344
