2.12246,2.12246,2.12246
8.20062,7.51659,8.45956
6.16203,6.30571,6.30675
5.06144,5.16781,5.03237
4.03815,4.24069,4.15819
3.52828,3.57466,3.51165
3.03002,2.87898,3.01887
2.63601,2.67822,2.63388
2.32003,2.35112,2.31482
1.99392,2.01798,1.9879
1.72756,1.68207,1.83832
1.45586,1.46696,1.59846
1.42242,1.38432,1.44118
1.33793,1.30712,1.34983
1.21699,1.19424,1.18753
1.11033,1.12866,1.0481
1.0132,1.00025,0.960812
0.89817,0.919595,0.883079
0.855709,0.847213,0.8144
0.78799,0.807029,0.727701
0.680781,0.744112,0.627633
0.632694,0.643113,0.586759
0.567831,0.556024,0.549203
0.511037,0.520938,0.474931
0.479476,0.469547,0.409651
0.466466,0.406182,0.389039
0.420118,0.402561,0.369733
0.364076,0.364028,0.335071
0.329799,0.345829,0.287021
0.313549,0.328529,0.275683
0.298313,0.28387,0.249847
0.271061,0.257778,0.22618
0.234022,0.234057,0.204214
0.212794,0.212151,0.183844
0.205236,0.179343,0.179012
0.18674,0.174374,0.174358
0.158148,0.157119,0.156297
0.142968,0.141094,0.152769
0.12852,0.138104,0.123402
0.125961,0.13521,0.0820145
0.0799208,0.12109,0.0814293
0.0680765,0.107632,0.08083
0.0678436,0.106055,0.0802379
0.0675008,0.104518,0.0796533
0.0562372,0.092121,0.0790765
0.0561199,0.0910766,0.0785077
0.0560014,0.0900545,0.0779469
0.055882,0.0783766,0.0773944
0.055762,0.0777408,0.0768501
0.0556416,0.077116,0.0763142
0.0445875,0.0765022,0.0757866
0.0446241,0.0758994,0.0752674
0.0446587,0.0753077,0.0747566
0.0446916,0.0747268,0.0742541
0.0447228,0.0741568,0.0618423
0.0336877,0.0735975,0.0616177
0.033811,0.0730489,0.049397
0.0339322,0.0725109,0.0493679
0.0228443,0.0719832,0.0493382
0.0229922,0.0714659,0.0493079
0.0231388,0.0511343,0.0492773
0.023284,0.0411232,0.0492463
0.0234279,0.041196,0.049215
0.0235705,0.0208411,0.0491836
0.023712,0.0210013,0.036872
0.0238523,0.02116,0.0370751
0.0239915,0.0213173,0.0248898
0.0241296,0.0214731,0.025024
0.0242666,0.0108713,0.0251571
0.0244026,0.0109815,0.025289
0.0245375,0.0110913,0.0254198
0.0246715,0.0112006,0.0255495
0.0248045,0.0113094,0.0256782
0.0249365,0.0114177,0.0258059
0.0250676,0.0115256,0.0259325
0.0251978,0.0116331,0.0260582
0.025327,0.0117402,0.026183
0.0254554,0,0.0263068
0.0255829,0,0.0264298
0.0257096,0,0.013345
0.0258354,0,0.0134474
0.0259603,0,0.0135495
0.0260845,0,0
0.0262078,0,0
0.0263303,0,0
0.026452,0,0
0.0265729,0,0
0.0266931,0,0
0.0268124,0,0
0.026931,0,0
0.0270489,0,0
0.027166,0,0
0.0272823,0,0
0.0137612,0,0
0.0138619,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
